REF_SITE_FROM_ID,REF_SITE_TO_ID,spring,summer,fall,winter
1664063,1664051,0,0,0,0
1664063,1664032,0,0,0,0
1664078,1663983,0,0,0,0
1664082,1664062,0,0,0,0
1664079,1664038,0,0,0,0
1663549,1664167,0,0,0,0
1664167,1664174,0,0,0,0
1664122,1664125,0,0,0,0
1664126,1664064,0,0,0,0
1664114,1664126,0,0,0,0
1664137,1664063,0,0,0,0
1664082,1664137,0,0,0,0
1664025,1664082,0,0,0,0
1664147,1664009,0,0,0,1
1664125,1664148,0,0,0,0
1664148,1664128,0,0,0,0
1664125,1664157,0,0,0,0
1664159,1664093,0,0,0,0
1664122,1664159,0,0,0,0
1664155,1664121,0,0,0,0
1664155,1664064,0,0,0,0
1664126,1664163,0,0,0,0
1664165,1664051,0,0,0,0
1664185,1663916,0,0,0,0
1664190,1664147,0,0,0,0
1664199,1664155,0,0,0,0
1664159,1664208,0,0,0,0
1664163,1664204,0,0,0,0
1664228,1664159,0,0,0,0
1664148,1664237,0,0,0,0
1664247,1664170,0,0,0,0
1664247,1664190,0,0,0,0
1664237,1664247,0,0,0,0
1664163,1664248,0,0,0,0
1664256,1664148,0,0,0,0
1664013,1664255,0,0,0,0
1664248,1664266,0,0,0,0
1664137,1664271,0,0,0,1
1664271,1664155,0,0,0,0
1664237,1664291,0,0,0,0
1664295,1664247,0,0,0,0
1664290,1664271,0,0,0,0
1664248,1664290,0,0,0,0
1664255,1664328,0,0,0,0
1664301,1664344,0,0,0,0
1664271,1664344,0,0,0,0
1664349,1664290,0,0,0,0
1664359,1664190,0,1,0,0
1664290,1664355,0,0,0,0
1664378,1664349,0,0,0,0
1664378,1664328,0,0,0,0
1664391,1664355,0,0,0,0
1664344,1664137,0,1,0,0
1664414,1664378,0,1,0,0
1664487,1663739,0,0,0,0
1664467,1664213,2,1,0,1
1664489,1663943,0,0,0,0
1664294,1664486,0,0,0,0
1664202,1664487,0,0,0,0
1664355,1664482,0,0,0,0
1664609,1664202,0,0,0,0
1664709,1664174,0,0,0,0
1664738,1664487,0,0,0,1
1664742,1664738,0,0,0,0
1664605,1664797,0,0,0,0
10787,1665038,0,0,0,0
1664167,1665100,0,0,0,0
1665120,1664738,0,0,0,0
1665118,1665116,0,0,0,0
1664999,1665118,0,0,0,0
1665120,1665118,0,0,1,0
1665113,1665114,0,0,0,0
1665091,1665090,0,0,0,0
1665133,1664489,0,0,0,0
1665133,1665132,0,0,0,0
1665299,1665297,0,0,0,0
1665091,1665330,0,0,0,0
1665116,1665410,0,0,0,0
1665444,1665297,0,0,0,0
1665153,1665482,0,0,0,0
1665100,1665551,0,0,0,0
1665601,1665551,0,0,0,0
1665552,1665410,0,0,0,0
1665612,1665552,0,0,0,0
1665586,1665614,0,0,0,0
1665614,1665648,0,0,0,0
1665410,1665648,0,0,0,0
1665662,1665614,0,0,0,0
1665648,1665671,0,0,0,0
1665671,1665552,0,0,0,0
1665671,1665735,0,0,0,0
1665735,1665120,0,1,0,0
1665741,1665671,0,0,0,0
1665861,1665153,0,0,2,0
1663992,1665861,1,0,1,0
1666324,1666240,0,0,0,0
1666285,1666324,0,0,0,0
1666414,1666324,0,0,0,0
1666361,1666385,0,0,0,0
1666385,1666386,0,0,0,0
1666421,1666414,0,0,0,0
1666471,1666473,0,0,0,0
1666465,1663992,0,0,0,0
1666420,1666385,0,0,0,0
1665861,1666485,0,0,0,0
1665823,1666500,0,0,0,0
1666498,1666500,0,0,0,0
1666414,1666511,0,0,0,0
1666511,1666588,0,0,0,0
1666584,1666588,0,0,0,0
1666506,1666587,0,0,0,0
1666588,1666642,0,0,0,0
1666684,1666509,0,0,0,0
1666648,1666688,0,0,0,0
1666726,1666684,0,0,0,0
1666737,1666688,0,0,0,0
1666512,1666737,0,0,0,0
1666858,1666684,0,0,0,0
1666844,1666865,0,0,0,0
1666865,1666858,0,0,0,0
1666938,1666865,0,0,0,0
1666998,1666938,0,0,0,0
1667003,1666998,0,0,0,0
1666923,1667020,0,0,0,0
1667021,1667020,0,0,0,0
1666688,1667021,0,0,0,0
1666485,1667037,0,0,0,0
1667037,1667026,0,0,0,0
1667028,1666858,0,0,0,0
1667020,1667028,0,0,0,0
1666865,1667028,0,0,0,0
1667066,1667070,0,0,0,0
1667070,1666998,0,0,0,0
1667070,1667083,0,0,0,0
1667104,1667083,0,0,0,0
1667028,1667104,0,0,0,0
1667104,1667021,0,0,0,0
1666587,1667108,0,0,0,0
1667097,1667098,0,0,0,0
1667098,1667100,0,0,0,0
1667174,1667104,0,0,0,0
1667145,1667174,0,0,0,0
1667203,1667066,0,0,0,0
1667083,1667238,0,0,0,0
1667174,1667238,0,0,0,0
1667205,1667174,0,0,0,0
1667302,1667203,0,0,0,0
1667287,1667248,0,0,0,0
1667378,1667302,0,0,0,0
1667498,1666473,0,0,0,0
1667493,1667498,0,0,0,0
1667503,1667144,0,0,0,0
1667287,1667287,0,0,0,0
1667484,1667302,0,0,0,0
1667238,1667484,0,0,0,0
1667486,1667484,0,0,0,0
1667518,1667503,0,0,0,0
1667518,1667037,1,1,2,1
1667498,1667518,0,0,0,0
1667532,1667529,0,0,0,0
1667533,1667532,0,0,0,0
1667534,1667533,0,0,0,0
1667587,1667533,0,0,0,0
1667586,1667587,0,0,0,0
1667636,1667534,0,0,0,0
1667652,1667636,0,0,0,0
1667658,1667595,0,0,0,0
1667658,1667663,0,0,0,0
1667714,1667493,0,0,0,0
1667711,1667658,0,0,0,0
1667710,1667636,0,0,0,0
1667728,1667658,0,0,0,0
1667730,1667710,0,0,0,0
1667739,1667587,0,0,0,0
1667774,1667144,1,0,0,1
1667291,1667771,0,0,0,0
1667773,1667710,0,0,0,0
1667823,1667876,0,0,0,0
1667899,1667771,0,0,0,0
1667939,1667714,0,0,0,0
1667899,1668103,0,0,0,1
1668103,1667876,0,0,0,0
1668213,1667518,2,1,1,2
1668195,1668231,0,0,0,0
1668327,1668231,0,0,0,0
1668327,1668195,0,0,0,0
1668329,1668298,0,0,0,0
1668393,1667493,0,0,0,0
11127,1667714,0,0,0,0
10464,1661946,0,0,0,0
10523,1662510,0,1,2,2
1662510,1662750,0,0,2,1
1662750,1662946,0,1,2,0
1667829,1667899,0,0,0,0
1667876,1667829,0,0,0,0
1667779,1667829,0,0,0,0
1667144,1666947,0,0,0,0
1666947,1666498,0,0,0,0
1667300,1667783,0,0,0,0
1667783,1667774,0,0,0,0
1667771,1667783,0,0,0,0
1667085,1666947,0,0,0,0
1666321,1666480,0,0,0,0
1666480,1666485,0,0,0,0
1666349,1666490,0,0,0,0
1666490,1666480,0,0,0,0
1666699,1666494,0,0,0,0
1666494,1666490,0,0,0,0
1666498,1666494,0,0,0,0
1666295,1666504,0,0,0,0
1666504,1666512,1,2,2,3
1666500,1666504,0,0,0,0
1667949,1668086,0,0,0,0
1667949,1668329,0,0,0,0
1667503,1667949,0,0,0,0
1668266,1668393,0,0,0,0
1666485,1666589,0,0,0,0
1666670,1666589,0,0,0,0
1665551,1666471,0,0,0,0
1664761,1664722,0,0,0,0
1665153,1664722,1,0,1,1
1664722,1663343,4,2,0,3
1663921,1664202,0,0,0,0
1663265,1663086,0,0,0,0
1663230,1663265,0,0,0,0
1663289,1663265,0,0,0,0
1662487,1662176,0,0,0,0
1662490,1662487,0,0,0,0
1663075,1662487,0,0,0,0
1663632,1663075,0,0,0,0
1664174,1663901,0,0,0,0
1661725,1661719,0,0,0,0
1661700,1661725,0,0,0,0
1661670,1661719,0,0,0,0
1661719,2008373,0,0,0,0
1661725,1661742,0,0,0,0
1661802,1661838,0,0,0,0
1661907,1661668,0,0,1,0
2024346,1663717,1,1,0,0
1663861,2024347,1,2,2,1
1663981,1664156,0,0,0,0
1664213,1664144,0,1,0,0
1664213,1663583,1,2,1,2
1663870,1663717,0,0,0,0
1663870,1663862,0,0,0,0
1664144,1663870,0,2,0,1
1663510,1663470,1,0,0,0
1663897,1663973,0,0,0,0
1663916,1663897,0,0,0,0
1663897,1664021,1,1,0,0
1663687,1663741,0,0,0,0
1663668,1663687,0,0,0,0
1663689,1663687,0,0,0,0
1663297,1663344,0,0,0,0
1663228,1663297,0,0,0,0
1663293,1663207,0,0,1,0
1663205,1663207,0,0,0,0
1663203,1663205,0,0,0,0
1663266,1663205,0,0,0,0
1662536,1662477,0,0,0,0
1662481,1662437,0,0,0,0
1662494,1662481,0,0,0,0
1662536,1662494,0,0,0,0
1662494,1662474,0,0,0,0
1662474,1662420,0,0,0,0
1662431,1662421,0,0,0,0
1662421,1662437,0,0,0,0
1662420,1662421,0,0,0,0
1662460,1662582,0,0,0,0
1662887,1662837,0,0,0,0
1661199,1661196,0,0,0,0
1661200,1661199,0,0,0,0
1661560,1661559,0,0,0,0
1661556,1661560,0,0,0,0
1662412,1662410,0,0,0,0
1662539,1662412,0,0,0,0
1662403,1662247,0,0,0,0
1662248,1662247,0,0,0,0
1662248,1662248,0,0,0,0
1662400,1662403,0,0,0,0
1661967,1662159,0,0,0,0
1662168,1662257,0,0,0,0
1662078,1662190,0,0,0,0
1662190,1662159,0,0,0,0
1662257,1662190,0,0,0,0
1662395,1662257,0,0,0,0
1662395,1662400,0,0,0,0
1662159,1662200,0,0,0,0
1662277,1662400,0,0,0,0
1662200,1662277,0,0,0,0
1662167,1662200,0,0,0,0
1662237,1662277,0,0,0,0
1663206,1663394,0,0,0,0
1664253,1664483,0,0,0,0
1665971,1665956,0,0,0,0
1666240,1665956,0,0,0,0
1666044,1665971,0,0,0,0
1666025,1665735,0,0,0,0
1666512,1666025,0,0,0,0
1665956,1665586,0,0,0,0
1665218,1665114,0,0,0,0
1665297,1665218,0,0,0,0
1665956,1665890,0,0,0,0
1665472,1665466,0,0,0,0
1665615,1665466,0,0,0,0
1665890,1665615,0,0,0,0
1665685,1665890,0,0,0,0
1666026,1666044,0,0,0,0
1666025,1666026,0,0,0,0
1666113,1666203,0,0,0,0
1666203,1666112,0,0,0,0
1666353,1666203,0,0,0,0
1666509,1666353,0,0,0,0
1666372,1666353,0,0,0,0
1666353,1666294,0,0,0,0
1666165,1666026,0,0,0,0
1665902,1665971,0,0,0,0
1666984,2304262,0,0,0,0
1666907,1666984,0,0,0,0
1667179,2304263,0,0,0,0
1667162,1667179,0,0,0,0
1667179,1666984,0,0,0,0
1668044,1667933,0,0,0,0
1668046,1667933,0,0,0,0
1667931,1667874,0,0,0,0
1668185,1668168,0,0,0,0
1668168,1668018,0,0,0,0
1667877,1668046,0,0,0,0
1667874,1667663,0,0,0,0
1667933,1667874,0,0,0,0
1667880,1667877,0,0,0,0
1668018,1667880,0,0,0,0
1667835,1667877,0,0,0,0
1665100,1665046,0,0,0,0
1662995,1663075,0,0,0,0
1661921,10492,0,0,0,0
1661874,1661921,0,0,0,0
10492,1662064,0,0,2,0
1662172,1662064,0,0,0,0
1662321,1662235,0,0,0,0
1662121,1662065,0,0,0,0
1662083,1662121,0,0,0,0
1662120,1662121,0,0,0,0
1662177,1662178,0,0,0,0
1662120,1662177,0,0,0,0
1662079,1662120,0,0,0,0
1662118,1662120,0,0,0,0
1662147,1662175,0,0,0,0
1662208,1662236,0,0,0,0
1662236,1662280,0,0,0,0
1662204,1662236,0,0,0,0
1662175,1662204,0,0,0,0
1662236,1662258,0,0,0,0
1662175,1662203,0,0,0,0
1662141,1662173,0,0,0,0
1662203,1662173,0,0,0,0
1662173,1662098,0,0,0,0
1662204,1662228,0,0,0,0
1662228,1662203,0,0,0,0
1662258,1662228,0,0,0,0
1662307,1662258,0,0,0,0
1662203,1662244,0,0,0,0
1662429,1662303,0,0,0,0
1662681,1662673,0,0,0,0
1662569,1662460,2,2,5,1
1663215,1663212,0,0,0,0
1662230,2026265,1,1,0,0
1662561,1662509,0,0,0,0
1662625,1662561,0,0,0,0
1662803,1662753,0,0,0,0
1662945,1662803,0,0,0,0
1662756,1662804,0,0,0,0
1662803,1662804,0,0,0,0
1663054,1663076,0,1,0,0
1663607,1663611,0,0,0,0
1663775,1663590,1,0,1,0
1663844,1663775,0,0,0,0
1663775,1663770,0,0,0,0
1663646,1663762,0,0,0,0
1663668,1663646,0,0,0,0
1663596,1663646,0,0,0,0
1664052,1664122,0,0,0,0
1663998,1664052,0,0,0,0
1664056,1664052,0,0,0,0
1664383,1664349,0,0,0,0
1663710,1663605,0,0,0,0
1663717,1663710,0,0,2,0
1664197,1664144,0,0,0,0
1663189,2296035,0,0,0,0
1665732,1665615,0,0,0,0
1666112,1665732,0,0,0,0
1665652,1665732,0,0,0,0
1665603,1665652,0,0,0,0
1665455,1665603,0,0,0,0
1665354,1665455,0,0,0,0
1665653,1665543,0,0,0,0
1665543,1665455,0,0,0,0
1665127,1665133,0,0,0,0
1665114,1665127,0,0,0,0
1665127,1665354,0,0,0,0
1665353,1665354,0,0,0,0
1665448,1665543,0,0,0,0
1662100,1662147,0,0,0,0
1662071,1662100,0,0,0,0
1662365,1662374,0,0,0,0
1662810,1662811,0,0,0,0
1662375,1662309,0,0,0,0
1662374,1662375,0,0,0,0
1662538,1662375,0,0,0,0
1661911,1661921,0,0,0,0
1662067,1662100,0,0,0,0
1662074,1662067,0,0,0,0
1662132,1662074,0,0,0,0
1662155,1662208,0,0,0,0
1662147,1662155,0,0,0,0
1662074,1662155,0,0,0,0
1662971,1662922,0,0,0,0
1664469,1664019,0,0,0,0
1662463,1662357,0,0,0,0
1662357,1662372,0,0,0,0
1662462,1662463,0,0,0,0
1662462,1662372,0,1,0,0
1662319,1662276,0,0,0,0
1662509,1662319,0,1,0,2
1661547,1661549,0,0,0,0
1661566,1661555,0,0,0,0
1661547,1661566,0,0,0,0
1661544,1661577,0,0,0,0
1661585,1661547,0,0,0,0
1661593,1661566,0,0,0,0
1661585,1661593,0,0,0,0
1661555,1661598,0,0,0,0
1661676,1661585,0,0,0,0
1661577,1661676,0,0,0,0
1661598,1661614,1,0,0,0
1661593,1661614,0,0,0,0
1661620,1661585,0,0,0,0
1661676,1661620,0,0,0,0
1661719,1661614,0,0,0,0
1661614,1661670,0,0,0,0
1661553,1661555,0,0,0,0
1661553,1661389,0,0,0,0
1661668,1661553,0,0,0,0
1661668,1661670,0,0,0,0
1662784,1662813,0,0,0,0
1662282,1662286,0,0,0,0
1663344,1663293,2,0,1,1
1661890,1661879,0,0,0,0
1662109,1662040,0,0,0,0
1662957,1662898,0,0,0,0
1662049,1662000,0,0,0,0
1662069,1662088,0,0,0,0
1662066,1662069,0,0,0,0
1662069,1662066,0,0,0,0
1663604,1663583,0,0,0,0
1663605,1663604,0,0,0,0
1663604,1663710,0,0,0,0
1663531,1663450,0,0,0,0
1663584,1663531,0,0,0,0
1661558,1661577,0,0,0,0
1661558,2013290,0,0,0,0
1668383,1668381,0,0,0,0
1668383,1668391,0,0,0,0
1668437,1667774,0,0,0,1
1668463,1668437,0,0,0,0
1668285,1668463,0,0,0,0
1668549,1668437,0,0,0,0
1668551,1668103,0,0,0,0
1668630,1668213,0,0,0,0
1668636,1668329,0,0,0,0
1668822,1668327,0,1,0,0
1668393,1669042,0,0,0,0
1668449,1668046,0,0,0,0
1668444,1668168,0,0,0,0
1668388,1668633,0,0,0,0
15378,15377,1,5,1,4
1663298,1663297,0,0,0,0
1662481,1662474,0,0,0,0
1667663,1667544,0,0,0,0
1662458,1662513,0,0,0,0
1662417,1662433,0,0,0,0
1662290,1661729,0,0,0,0
1662386,1661584,0,0,0,0
1663308,1663180,0,0,0,0
10949,1666471,0,0,1,4
1676929,1666473,0,0,0,0
1666473,1676929,0,0,0,0
1666465,1676929,0,0,0,0
1676929,1666465,0,0,0,0
1666512,1666511,1,0,1,0
1666511,1666512,0,0,0,0
1666511,1666509,1,0,0,0
1666509,1666511,0,0,0,0
1665603,1665653,0,0,0,0
1665653,1665603,0,0,0,0
1665653,1677459,0,0,0,0
1677459,1665653,0,0,0,0
1677459,1677461,0,0,0,0
1677461,1677459,0,0,0,0
1677461,1677462,0,0,0,0
1677462,1677461,0,0,0,0
1677462,1677463,0,0,0,0
1677463,1677462,0,0,0,0
1677463,1677464,0,0,0,0
1677464,1677463,0,0,0,0
1677463,1677466,0,0,0,0
1677466,1677463,0,0,0,0
1677462,1677465,0,0,0,0
1677465,1677462,0,0,0,0
1677459,1677460,0,0,0,0
1677460,1677459,0,0,0,0
1677461,1677469,0,0,0,0
1677469,1677461,0,0,0,0
1666112,1666113,0,0,0,0
1666113,1666112,0,0,0,0
1666113,1679415,0,0,0,0
1679415,1666113,0,0,0,0
1679419,1679420,0,0,0,0
1679420,1679419,0,0,0,0
1679421,1679419,0,0,0,0
1679419,1679421,0,0,1,0
1661973,1679441,0,0,0,0
1679441,1661973,0,0,0,0
1679441,1662159,0,0,0,0
1662159,1679441,0,0,0,0
1679441,1679440,0,0,0,0
1679440,1679441,0,0,0,0
1662395,1679462,0,0,0,0
1679462,1662395,0,0,0,0
1679462,1662388,0,1,0,1
1662388,1679462,0,0,0,0
1662395,1679458,1,0,0,0
1679458,1662395,0,0,0,0
1679462,1679459,0,0,0,0
1679459,1679462,0,0,0,0
1679460,1679461,0,0,0,0
1679461,1679460,0,0,0,0
1679458,1679452,0,0,0,0
1679452,1679458,0,0,0,0
1679459,1679455,0,0,0,0
1679455,1679459,0,0,0,0
1679452,1679454,0,0,0,0
1679454,1679452,0,0,0,0
1679454,1679455,0,0,0,0
1679455,1679454,0,0,0,0
1679455,1679456,0,0,0,0
1679456,1679455,0,0,0,0
1662721,1679460,0,0,0,0
1679460,1662721,0,0,0,0
1679460,1679459,0,0,0,0
1679459,1679460,0,0,0,0
1679459,1679458,0,0,0,0
1679458,1679459,0,0,0,0
1661836,1679486,0,0,0,0
1679486,1661836,0,0,0,0
1679486,1679485,0,0,0,0
1679485,1679486,0,0,0,0
2012366,1679488,0,0,0,0
1679488,2012366,0,0,0,0
1679489,2012366,0,0,0,0
2012366,1679489,0,0,0,0
1661825,1679489,0,0,0,0
1679489,1661825,0,0,0,0
1662252,1662235,0,0,0,0
1662235,1662252,0,0,0,0
1662462,1679706,0,0,0,0
1679706,1662462,0,1,0,0
1664473,1664479,0,0,0,0
1664479,1664473,0,1,0,0
1664479,1664483,0,0,0,0
1664483,1664479,0,0,0,0
1678985,1664486,0,0,0,0
1664486,1678985,1,0,0,0
1663395,1679719,0,0,0,0
1679719,1663395,1,3,1,1
1679719,1663470,0,0,0,0
1663470,1679719,0,4,2,2
1679719,15381,1,1,3,2
15381,1679719,0,0,0,0
1662794,1679723,0,0,0,0
1679723,1662794,0,0,0,0
1665132,1677464,0,0,0,0
1677464,1665132,0,0,0,0
2003172,1668231,0,0,0,0
1668213,2003172,0,0,0,0
2003172,1668213,0,0,2,1
1668231,2003172,0,0,0,0
2003172,2003173,0,0,0,0
2003173,2003172,0,0,0,0
2004247,2004256,0,0,0,0
2004256,2004247,0,0,0,0
1661966,2005014,0,0,0,0
2005014,1661966,0,0,0,0
2005014,2005018,0,0,0,0
2005018,2005014,0,0,0,0
2005018,2005019,0,0,0,1
2005019,2005018,0,0,0,0
2005019,2005020,0,0,0,0
2005020,2005019,0,0,0,0
2005019,2005021,0,0,0,0
2005021,2005019,0,0,0,0
2005024,2005018,0,0,0,0
2005018,2005024,0,0,0,0
2005025,2005024,0,1,0,0
2005024,2005025,0,0,0,0
2005024,2005026,0,0,0,0
2005026,2005024,0,0,0,0
2005027,1679723,0,0,0,1
1679723,2005027,0,0,0,0
2005027,2005029,0,1,2,1
2005029,2005027,0,0,0,0
2005029,2005030,0,0,0,0
2005030,2005029,0,0,0,0
2005030,2005032,0,0,0,0
2005032,2005030,0,0,0,0
2005032,2005033,0,0,0,0
2005033,2005032,0,0,0,0
2005029,2005034,0,0,0,0
2005034,2005029,0,0,0,0
2005034,2005035,0,0,0,1
2005035,2005034,0,0,0,0
2005036,2005035,0,0,0,0
2005035,2005036,0,0,0,0
2005035,2005037,0,0,0,0
2005037,2005035,0,0,0,0
2005036,2005033,0,0,0,0
2005033,2005036,0,0,0,0
2005037,2005036,0,0,0,0
2005036,2005037,0,0,0,0
2005037,2005038,0,0,0,0
2005038,2005037,0,0,0,0
2005039,2005038,0,0,0,0
2005038,2005039,0,0,0,0
2005040,2005041,0,0,0,0
2005041,2005040,0,0,0,0
2005041,2005042,0,0,0,0
2005042,2005041,0,0,0,0
2005042,2005039,0,0,0,0
2005039,2005042,0,0,0,0
2005097,2005040,0,0,0,0
2005040,2005097,0,0,0,0
2005104,2005097,0,0,0,0
2005097,2005104,0,0,0,0
2005038,2005104,0,0,0,1
2005104,2005038,0,0,0,0
2005104,2005102,0,0,1,0
2005102,2005104,0,0,0,0
2005107,1662319,0,0,0,0
1662319,2005107,0,0,0,0
1662276,2005107,0,0,0,0
2005107,1662276,0,0,0,0
2005110,2005107,0,0,0,0
2005107,2005110,0,0,0,0
2005102,2005110,0,0,0,0
2005110,2005102,0,0,0,0
2005102,2005117,0,0,0,0
2005117,2005102,0,0,0,0
2005117,2005118,0,0,0,0
2005118,2005117,0,0,0,0
1679737,2005123,0,0,0,0
2005123,2005110,0,0,0,0
2005110,2005123,0,0,0,0
2005123,1679737,0,0,0,0
2005123,2005118,0,0,0,0
2005118,2005123,0,0,0,0
1679737,2005124,0,0,0,0
2005124,1679737,0,0,0,0
2005118,2005124,0,0,0,0
2005124,2005118,0,0,0,0
2005118,2005125,0,0,0,0
2005125,2005118,0,0,0,0
2005125,2005127,0,0,0,0
2005127,2005125,0,0,0,0
2005127,2016722,0,0,0,0
2016722,2005127,0,0,0,0
1662715,2005027,0,1,1,1
2005027,1662715,0,0,0,0
2008365,1661802,0,0,0,0
1661802,2008365,0,0,0,0
2008366,2008367,0,0,0,0
2008367,2008366,0,1,0,0
2008368,2008367,0,0,0,0
2008367,2008368,0,0,0,0
2008368,2008369,0,0,0,0
2008369,2008368,0,0,0,0
2008369,2008370,0,0,0,0
2008370,2008369,0,0,0,0
2008369,2008371,0,0,0,1
2008371,2008369,0,0,0,0
2008368,2008372,0,0,0,0
2008372,2008368,0,0,0,0
1661676,2008372,0,0,0,0
2008372,1661676,0,0,0,0
2008372,2008373,0,0,0,0
2008373,2008372,0,0,0,0
2008367,2008373,0,0,0,0
2008373,2008367,0,0,0,0
1666465,2010162,0,0,0,0
2010162,1666589,0,0,0,0
1666589,2010162,0,0,0,0
2010162,1666465,0,0,0,0
1663401,2011346,0,0,0,0
2011346,1663401,0,0,0,0
1666044,1666240,0,0,1,0
1666240,1666044,0,0,0,0
2011363,2011365,0,0,0,0
2011365,2011363,0,0,0,0
2011377,2004247,0,0,0,0
2004247,2011377,0,0,0,0
2011377,2011378,0,0,0,0
2011378,2011377,0,0,0,0
1663276,2011531,0,0,0,0
2011531,1662964,0,2,2,4
1662964,2011531,0,0,0,0
2011531,1663276,0,0,0,0
2005125,2011680,0,0,1,0
2011680,2005125,0,0,0,0
2011680,2011681,0,0,0,0
2011681,2011680,0,0,0,0
2011681,2011682,0,1,0,0
2011682,2011681,0,0,0,0
2011680,2011687,0,0,0,0
2011687,2011680,0,0,0,0
2011681,2011688,0,0,0,0
2011688,2011681,0,0,0,0
2011682,2016714,0,0,0,0
2016714,2011682,0,1,0,0
2011688,2016714,0,0,0,0
2016714,2011688,0,0,0,0
2005097,2011693,0,0,0,0
2011693,2005097,0,0,0,0
2011693,2011687,0,0,0,0
2011687,2011693,0,0,0,0
2011693,2011688,0,0,0,0
2011688,2011693,0,0,0,0
2005097,2011703,0,0,0,0
2011703,2005117,0,0,0,0
2005117,2011703,0,0,0,0
2011703,2005097,0,0,0,0
2011703,2011687,0,0,0,0
2011687,2011703,0,0,0,0
1662902,1662826,0,0,0,0
1662826,1662902,0,0,0,2
1662381,2011721,0,0,0,1
2011721,1662372,0,1,0,1
1662372,2011721,0,0,0,0
2011721,1662381,0,0,0,0
1662902,2011721,1,7,2,6
2011721,1662902,0,0,0,0
2012357,2012359,0,0,0,0
2012359,2012357,0,0,0,0
1679484,2012366,0,0,0,0
1679486,1679484,0,0,0,0
1679484,1679486,0,0,0,0
2012366,1679484,0,0,0,0
1679484,1679488,0,0,0,0
1679488,1679484,0,0,0,0
1679488,2012370,0,0,0,0
2012370,1679488,0,0,0,0
2012370,2012373,0,0,0,0
2012373,2012370,0,0,0,0
2012370,2012374,0,0,0,0
2012374,2012370,0,0,0,0
1662463,2013046,0,0,0,0
2013046,1662463,0,0,0,0
1663320,1663215,4,5,8,10
1663215,1663320,0,0,0,0
2005040,2016713,0,0,0,0
2016713,2005039,0,0,0,0
2005039,2016713,0,0,0,0
2016713,2005040,0,0,0,0
2016715,2016714,0,0,0,0
2016714,2016715,0,0,0,0
2016713,2016721,0,0,0,0
2016721,2016714,0,0,0,0
2016714,2016721,0,0,0,0
2016721,2016713,0,0,0,0
2005040,2016721,0,0,0,0
2016721,2005040,0,0,0,0
1661966,2016722,0,0,0,0
2016722,1661966,0,0,0,0
2005014,2005127,0,0,0,0
2005127,2005014,0,0,0,0
